"Survey Type",Organization,Date,"Survey Year",Country,State,County,"Survey ID","MDMAP ID #","Shoreline Name","Latitude Start","Longitude Start","Latitude End","Longitude End",Length,Slope,"Start Time","End Time","Time of Low Tide","Database Season",Season,"Date of Previous Survey","Storm Activity","Current Weather","Number of Persons Assisting","Large Items?","Debris Behind Back Barrier?","Datasheet Version",Notes,Photos?,Width,"Width - Deviation",Plastic,"Plastic - Concentration","Plastic - Standard Deviation","Hard Plastic Fragments","Hard Plastic Fragments - Concentration","Hard Plastic Fragments - Standard Deviation","Foamed Plastic Fragments","Foamed Plastic Fragments - Concentration","Foamed Plastic Fragments - Standard Deviation","Filmed Plastic Fragments","Filmed Plastic Fragments - Concentration","Filmed Plastic Fragments - Standard Deviation","Food Wrappers","Food Wrappers - Concentration","Food Wrappers - Standard Deviation","Plastic Beverage Bottles","Plastic Beverage Bottles - Concentration","Plastic Beverage Bottles - Standard Deviation","Other Jugs/Containers","Other Jugs/Containers - Concentration","Other Jugs/Containers - Standard Deviation","Bottle/Container Caps","Bottle/Container Caps - Concentration","Bottle/Container Caps - Standard Deviation","Cigar Tips","Cigar Tips - Concentration","Cigar Tips - Standard Deviation",Cigarettes,"Cigarettes - Concentration","Cigarettes - Standard Deviation","Disposable Cigarette Lighters","Disposable Cigarette Lighters - Concentration","Disposable Cigarette Lighters - Standard Deviation","6-Pack Rings","6-Pack Rings - Concentration","6-Pack Rings - Standard Deviation",Bags,"Bags - Concentration","Bags - Standard Deviation","Plastic Rope/Net","Plastic Rope/Net - Concentration","Plastic Rope/Net - Standard Deviation","Buoys & Floats","Buoys & Floats - Concentration","Buoys & Floats - Standard Deviation","Fishing Lures & Line","Fishing Lures & Line - Concentration","Fishing Lures & Line - Standard Deviation",Cups,"Cups - Concentration","Cups - Standard Deviation","Plastic Utensils","Plastic Utensils - Concentration","Plastic Utensils - Standard Deviation",Straws,"Straws - Concentration","Straws - Standard Deviation","Balloons Mylar","Balloons Mylar - Concentration","Balloons Mylar - Standard Deviation","Personal Care Products","Personal Care Products - Concentration","Personal Care Products - Standard Deviation","Plastic Other","Plastic Other - Concentration","Plastic Other - Standard Deviation",Metal,"Metal - Concentration","Metal - Standard Deviation","Aluminum/Tin Cans","Aluminum/Tin Cans - Concentration","Aluminum/Tin Cans - Standard Deviation","Aerosol Cans","Aerosol Cans - Concentration","Aerosol Cans - Standard Deviation","Metal Fragments","Metal Fragments - Concentration","Metal Fragments - Standard Deviation","Metal Other","Metal Other - Concentration","Metal Other - Standard Deviation",Glass,"Glass - Concentration","Glass - Standard Deviation","Glass Beverage Bottles","Glass Beverage Bottles - Concentration","Glass Beverage Bottles - Standard Deviation",Jars,"Jars - Concentration","Jars - Standard Deviation","Glass Fragments","Glass Fragments - Concentration","Glass Fragments - Standard Deviation","Glass Other","Glass Other - Concentration","Glass Other - Standard Deviation",Rubber,"Rubber - Concentration","Rubber - Standard Deviation",Flip-Flops,"Flip-Flops - Concentration","Flip-Flops - Standard Deviation","Rubber Gloves","Rubber Gloves - Concentration","Rubber Gloves - Standard Deviation",Tires,"Tires - Concentration","Tires - Standard Deviation","Balloons Latex","Balloons Latex - Concentration","Balloons Latex - Standard Deviation","Rubber Fragments","Rubber Fragments - Concentration","Rubber Fragments - Standard Deviation","Rubber Other","Rubber Other - Concentration","Rubber Other - Standard Deviation","Processed Lumber","Processed Lumber - Concentration","Processed Lumber - Standard Deviation","Cardboard Cartons","Cardboard Cartons - Concentration","Cardboard Cartons - Standard Deviation","Paper and Cardboard","Paper and Cardboard - Concentration","Paper and Cardboard - Standard Deviation","Paper Bags","Paper Bags - Concentration","Paper Bags - Standard Deviation","Lumber/Building Material","Lumber/Building Material - Concentration","Lumber/Building Material - Standard Deviation","Processed Lumber Other","Processed Lumber Other - Concentration","Processed Lumber Other - Standard Deviation",Cloth/Fabric,"Cloth/Fabric - Concentration","Cloth/Fabric - Standard Deviation","Clothing & Shoes","Clothing & Shoes - Concentration","Clothing & Shoes - Standard Deviation","Gloves (non-rubber)","Gloves (non-rubber) - Concentration","Gloves (non-rubber) - Standard Deviation",Towels/Rags,"Towels/Rags - Concentration","Towels/Rags - Standard Deviation","Rope/Net Pieces (non-nylon)","Rope/Net Pieces (non-nylon) - Concentration","Rope/Net Pieces (non-nylon) - Standard Deviation","Fabric Pieces","Fabric Pieces - Concentration","Fabric Pieces - Standard Deviation","Cloth/Fabric Other","Cloth/Fabric Other - Concentration","Cloth/Fabric Other - Standard Deviation",Unclassified,"Unclassified - Concentration","Unclassified - Standard Deviation","Total Debris","Total Debris - Concentration","Total Debris - Standard Deviation"
Standing-Stock,"Heal the Bay",05-20-2013,"Year 1","United States",CA,"Los Angeles",1671,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"12:45 PM","1:05 PM",,Spring,Spring,04-16-2013,None,"Sunny, 70 degrees",2,no,,1.0,"Coordinates were reversed on the survey data sheets.Surveyors also reported that they had difficulty taking lat/long coordinates.",1118.JPG,11,0.027050865259632,7,0.029924242424242,0.039517579865894,0,0,0,1,0.0041666666666667,0.0083333333333333,0,0,0,1,0.0041666666666667,0.0083333333333333,0,0,0,0,0,0,3,0.012878787878788,0.016106281534446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0087121212121212,0.010078889920947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.029924242424242,0.039517579865894
Standing-Stock,"Heal the Bay",07-09-2013,"Year 2","United States",CA,"Los Angeles",1868,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"03:49 PM","03:52 PM",,Summer,Summer,06-11-2013,none,sunny,2,no,,1.0,,1258.JPG,12,0.048545475825668,21,0.0625,0.041439288889208,5,0.016666666666667,0.0019440394783993,4,0.013690476190476,0.012042849924995,5,0.01547619047619,0.017975796274454,2,0.0047619047619048,0.0095238095238095,0,0,0,0,0,0,2,0.0047619047619048,0.0095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023809523809524,0.0047619047619048,1,0.0023809523809524,0.0047619047619048,1,0.0023809523809524,0.0047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0625,0.041439288889208
Standing-Stock,"Heal the Bay",08-06-2013,"Year 2","United States",CA,"Los Angeles",1898,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"03:45 PM","03:55 PM",,Summer,summer,07-09-2013,none,"brezy and warm",2,no,,1.0,,1369.JPG,19,0.019682395540555,39,0.096338672768879,0.025311145129432,0,0,0,13,0.032048054919908,0.017748907849638,17,0.042442791762014,0.021635849041494,0,0,0,0,0,0,0,0,0,2,0.005,0.0057735026918963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025,0.005,1,0.0025,0.005,2,0.0046739130434783,0.0054231760121935,1,0.0025,0.005,0,0,0,2,0.0046739130434783,0.0054231760121935,1,0.0026315789473684,0.0052631578947368,0,0,0,0,0,0,1,0.0026315789473684,0.0052631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,3,0.0076315789473684,0.009623570632914,0,0,0,0,0,0,0,0,0,3,0.0076315789473684,0.009623570632914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021739130434783,0.0043478260869565,43,0.10877574370709,0.034263079263408
Standing-Stock,"Heal the Bay",09-10-2013,"Year 2","United States",CA,"Los Angeles",2070,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"06:17 PM","06:23 PM",,Fall,Summer,08-06-2013,none,"windy, partly sunny",2,no,,1.0,,1524.JPG,17,0.022727272727273,9,0.021988795518207,0.013694967872946,0,0,0,1,0.0023809523809524,0.0047619047619048,1,0.0023809523809524,0.0047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023809523809524,0.0047619047619048,3,0.0071428571428571,0.0047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0029411764705882,0.0058823529411765,0,0,0,2,0.0047619047619048,0.0054985739922822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.021988795518207,0.013694967872946
Standing-Stock,"Heal the Bay",10-16-2013,"Year 2","United States",CA,"Los Angeles",2127,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"06:48 PM","06:53 PM",,Fall,Fall,09-10-2013,None,"Dusk and chill",1,no,,1.0,,1573.JPG,16,0.010879853497231,4,0.014047619047619,0.011673953021077,2,0.0069047619047619,0.007982406959162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0071428571428571,0.014285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.003125,0.00625,0,0,0,0,0,0,1,0.003125,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.017172619047619,0.0076341461261119
Standing-Stock,"Heal the Bay",11-12-2013,"Year 2","United States",CA,"Los Angeles",2232,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"10:16 AM","10:28 AM",,Fall,Fall,10-16-2013,None,Overcast,2,no,,1.0,,1613.JPG,22,0.0056818181818182,8,0.019047619047619,0.023328473740792,0,0,0,0,0,0,3,0.0071428571428571,0.0091183534072032,0,0,0,0,0,0,1,0.0023809523809524,0.0047619047619048,0,0,0,0,0,0,1,0.0023809523809524,0.0047619047619048,0,0,0,0,0,0,0,0,0,1,0.0023809523809524,0.0047619047619048,0,0,0,0,0,0,2,0.0047619047619048,0.0054985739922822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023809523809524,0.0047619047619048,1,0.0023809523809524,0.0047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.019047619047619,0.023328473740792
Standing-Stock,"Heal the Bay",12-10-2013,"Year 2","United States",CA,"Los Angeles",2305,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"10:06 AM","10:10 AM",,Winter,Fall,11-12-2013,None,"Sunny, few clouds, no wind",2,no,,1.0,"Rock collectors",1660.JPG,24,0.021511016461365,6,0.012127616747182,0.010516285035772,1,0.0018518518518519,0.0037037037037037,0,0,0,0,0,0,1,0.0020833333333333,0.0041666666666667,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0039351851851852,0.0045596563897204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0042572463768116,0.0049180695509052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.012127616747182,0.010516285035772
Standing-Stock,"Heal the Bay",01-14-2014,"Year 2","United States",CA,"Los Angeles",2568,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"03:04 PM","03:13 PM",,Winter,Winter,12-10-2013,None,"Sunny & windy",2,no,,1.0,,"1866.JPG,1867.JPG,1868.JPG",27.3,0.022632377645893,14,0.028756316818571,0.024005338245504,4,0.0084981684981685,0.012595052244946,5,0.010588295603675,0.011338700339959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0056161286630037,0.0070605260657453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0022222222222222,0.0044444444444444,0,0,0,0,0,0,1,0.0018315018315018,0.0036630036630037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,18,0.038832745816629,0.057204886731941,0,0,0,2,0.0041753472222222,0.0048412603119621,0,0,0,16,0.034657398594406,0.054314565847995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0060068490537241,0.0040574599218733,33,0.073595911688924,0.081737873423961
Standing-Stock,"Heal the Bay",02-11-2014,"Year 2","United States",CA,"Los Angeles",2572,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"02:32 PM","03:40 PM",,Winter,Winter,01-14-2014,None,"Cloudy & foggy",1,yes,,1.0,,1874.JPG,30,0.017045454545455,8,0.012823275862069,0.010226665918013,1,0.0015625,0.003125,1,0.0015625,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0064116379310345,0.0051133329590066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0032866379310345,0.0038042506982257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.0017241379310345,0.003448275862069,0,0,0,0,0,0,0,0,0,1,0.0017241379310345,0.003448275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.014547413793103,0.010997012304596
Standing-Stock,"Heal the Bay",03-11-2014,"Year 2","United States",CA,"Los Angeles",2580,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"02:45 PM","03:00 PM",,Spring,Winter,02-11-2014,None,"Partly cloudy/fair",2,no,,1.0,,"1883.JPG,1884.JPG",22,0.024548260221242,27,0.057142968142968,0.049326948057078,3,0.0065454545454545,0.008625671211955,0,0,0,9,0.019488215488215,0.024268732451511,6,0.012172235172235,0.0051825222840586,0,0,0,0,0,0,1,0.0022727272727273,0.0045454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0.004,0,0,0,0,0,0,2,0.0039230769230769,0.0045317203302801,0,0,0,2,0.0042727272727273,0.0049537808695562,2,0.0045454545454545,0.0090909090909091,0,0,0,1,0.0019230769230769,0.0038461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.057142968142968,0.049326948057078
Standing-Stock,"Heal the Bay",04-08-2014,"Year 2","United States",CA,"Los Angeles",2744,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"02:28 PM","02:40 PM",,Spring,Spring,03-11-2014,None,Sunny,1,no,,1.0,,2170.JPG,21,0,6,0.014285714285714,0.016495721976846,1,0.0023809523809524,0.0047619047619048,0,0,0,1,0.0023809523809524,0.0047619047619048,1,0.0023809523809524,0.0047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0047619047619048,0.0095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023809523809524,0.0047619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023809523809524,0.0047619047619048,6,0.016666666666667,0.016265001215809
Standing-Stock,"Heal the Bay",05-13-2014,"Year 2","United States",CA,"Los Angeles",2748,12,"Carbon Beach",34.038266,-118.654316,34.0381166,-118.653316,100,,"11:40 AM","11:47 AM",,Spring,Spring,04-08-2014,None,"Sunny, clear",2,no,,1.0,,2174.JPG,25,0.01855674047563,5,0.011076604554865,0.010894676701385,1,0.0023809523809524,0.0047619047619048,1,0.0021739130434783,0.0043478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0021739130434783,0.0043478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0043478260869565,0.008695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.011076604554865,0.010894676701385
Standing-Stock,"Heal the Bay",06-08-2012,"Year 1","United States",CA,"Los Angeles",18,13,"Malaga Cove",33.8034,-118.395883,33.803061,-118.396797,100,,"09:10 AM","09:21 AM",,Summer,Spring/summer,06-08-2012,None,"sunny, mild wind",2,no,,1.0,,214.JPG,20,0.034502666490563,48,0.099883478984603,0.084247249476378,0,0,0,1,0.0025,0.005,0,0,0,4,0.0074906367041199,0.01498127340824,1,0.00187265917603,0.0037453183520599,2,0.00437265917603,0.0051519913675598,1,0.0023148148148148,0.0046296296296296,0,0,0,1,0.0023148148148148,0.0046296296296296,0,0,0,0,0,0,3,0.0056179775280899,0.01123595505618,0,0,0,0,0,0,0,0,0,29,0.059839783603829,0.055689983263368,0,0,0,2,0.005,0.0057735026918963,0,0,0,0,0,0,4,0.0085601331668747,0.0062468369495848,2,0.0048148148148148,0.0055678875475455,1,0.0023148148148148,0.0046296296296296,0,0,0,0,0,0,1,0.0025,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,4,0.0081179775280899,0.010667403737737,0,0,0,1,0.00187265917603,0.0037453183520599,0,0,0,1,0.0025,0.005,2,0.0037453183520599,0.0074906367041198,1,0.0023148148148148,0.0046296296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023148148148148,0.0046296296296296,0,0.00187265917603,0.0037453183520599,55,0.11468893050354,0.094225805253874
Standing-Stock,"Heal the Bay",07-13-2012,"Year 1","United States",CA,"Los Angeles",30,13,"Malaga Cove",33.8034,-118.395883,33.803061,-118.396797,100,,"9:54 AM","9:59 AM",,Summer,Summer,06-08-2012,"Rained the night before","Cloudy, calm",2,no,,1.0,"Dead pelican","199.JPG,200.JPG",15.24,0.019658961680068,18,0.060256593312833,0.029353987757607,0,0,0,0,0,0,0,0,0,2,0.0065892498731776,0.0076087435765389,1,0.0043168945987015,0.008633789197403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.03619951917775,0.029182764799098,0,0,0,0,0,0,0,0,0,0,0,0,4,0.013150929663204,0.018559315013563,2,0.0065616797900262,0.013123359580052,0,0,0,0,0,0,1,0.0032808398950131,0.0065616797900262,1,0.0032808398950131,0.0065616797900262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.0033084099781645,0.006616819956329,1,0.0033084099781645,0.006616819956329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.010878574388728,0.013085437291965,23,0.081005257469751,0.041046408606586
Standing-Stock,"Heal the Bay",08-10-2012,"Year 1","United States",CA,"Los Angeles",34,13,"Malaga Cove",33.8034,-118.395883,33.803061,-118.396797,100,,"10:52 AM","11:05 AM",,Summer,Summer,07-13-2012,None,Sunny,2,no,,1.0,,"194.JPG,195.JPG",10.4,0.018131334040883,9,0.035399454560038,0.014044214144052,0,0,0,0,0,0,0,0,0,2,0.0083791208791209,0.0098837484628806,3,0.011465936739659,0.014193618919337,1,0.0041666666666667,0.0083333333333333,0,0,0,0,0,0,1,0.0041666666666667,0.0083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0036496350364964,0.0072992700729927,1,0.0035714285714286,0.0071428571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0035714285714286,0.0071428571428571,1,0.0035714285714286,0.0071428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0041666666666667,0.0083333333333333,0,0,0,0,0,0,0,0,0,,,,1,0.0041666666666667,0.0083333333333333,0,0,0,1,0.0048076923076923,0.0096153846153846,0,0,0,1,0.0048076923076923,0.0096153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.020440295714018,0.014856876504254,13,0.064814109248416,0.029828332318242
Standing-Stock,"Heal the Bay",10-12-2012,"Year 1","United States",CA,"Los Angeles",47,13,"Malaga Cove",33.8034,-118.395883,33.803061,-118.396797,100,,"1:11 pm","1:14 pm",,Fall,Fall,08-10-2012,"Rained day before",Sunny,2,no,,1.0,"CCD site. 
MDP staff changed lat/longs to match site characterization, does not match this particular transect",238.JPG,50.3,0.21581858644665,4,0.009557935653536,0.013955758990946,0,0,0,0,0,0,0,0,0,1,0.00099403578528827,0.0019880715705765,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0037878787878788,0.0075757575757576,0,0,0,0,0,0,1,0.0037878787878788,0.0075757575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00098814229249012,0.0019762845849802,1,0.00098814229249012,0.0019762845849802,0,0,0,0,0,0,0,0,0,1,0.00098814229249012,0.0019762845849802,2,0.0019821780777784,0.0022888423270407,0,0,0,0,0,0,2,0.0019821780777784,0.0022888423270407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,0.0025641025641026,0.0051282051282051,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0025641025641026,0.0051282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037878787878788,0.0075757575757576,8,0.018880237375786,0.017788575780246
Standing-Stock,"Heal the Bay",11-09-2012,"Year 1","United States",CA,"Los Angeles",77,13,"Malaga Cove",33.8034,-118.395883,33.803061,-118.396797,100,,"1:10 pm","1:18 pm",,Fall,fall,10-12-2012,"storm day before (11/08/12)","sunny, but windy. White caps.",2,no,,1.0,"MDP staff changed lat/longs to match site characterization, does not match this particular transect","288.JPG,289.JPG,290.JPG",12,0.022626804342023,5,0.016953781512605,0.0046024477506758,0,0,0,1,0.0035714285714286,0.0071428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0029411764705882,0.0058823529411765,1,0.0041666666666667,0.0083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0062745098039216,0.007273426270977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0041666666666667,0.0083333333333333,0,0,0,0,0,0,1,0.0041666666666667,0.0083333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0075,0.0087665187989219,0,0,0,0,0,0,1,0.0041666666666667,0.0083333333333333,1,0.0033333333333333,0.0066666666666667,0,0,0,0,0,0,0,0,0,8,0.028620448179272,0.015191069150741
Standing-Stock,"Heal the Bay",12-14-2012,"Year 1","United States",CA,"Los Angeles",165,13,"Malaga Cove",33.8034,-118.395883,33.803061,-118.396797,100,,"3:32 PM","3:38 PM",,Winter,Fall,11-09-2012,"Rained 12/12/12","cloudy, light rain",2,no,,1.0,"MDP staff changed lat/longs to match site characterization, does not match this particular transect","586.jpg,587.jpg,588.jpg",22,0.022843333719055,8,0.017282367492452,0.01001746145961,0,0,0,3,0.0063543599257885,0.0079096706561415,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0022727272727273,0.0045454545454545,1,0.0020408163265306,0.0040816326530612,0,0,0,0,0,0,0,0,0,1,0.0022727272727273,0.0045454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023809523809524,0.0047619047619048,1,0.0019607843137255,0.003921568627451,2,0.0043135435992579,0.0049952275565958,0,0,0,0,0,0,0,0,0,2,0.0043135435992579,0.0049952275565958,3,0.0071428571428571,0.014285714285714,0,0,0,0,0,0,3,0.0071428571428571,0.014285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.028738768234567,0.014114191745529
